N,P,K,temperature,humidity,ph,rainfall,label
105.0,66,32,34.54927721618179,56.47207385203579,9.920392643710631,79.81482793641135,coffee
108.0,23,50,33.41469220313574,82.95830691222399,6.901133818260788,59.832500821697614,watermelon
95.0,94,23,31.20349487285161,14.525517588688611,6.020032627450286,153.4339447700749,kidneybeans
75.0,5,40,23.85695394481982,86.84227158335226,6.886449576574288,141.8261917685936,cotton
140.0,39,18,22.58941319572704,86.85191496373625,5.702074215270527,113.77836404781478,maize
73.0,20,48,26.495018089280705,69.07095045809373,8.39544254278045,46.84770822255333,watermelon
79.0,32,64,29.598965180560896,95.08632191050596,5.818897140084761,20.21126747,muskmelon
81.0,68,42,34.00956352902874,79.88276919639911,9.8943039213259,111.1541826638829,pomegranate
122.0,5,32,24.199046566709352,92.21936128911244,6.506639793247775,57.27956030954459,watermelon
0.0,59,42,43.67549305,90.18679808782584,6.564059108439306,178.76161809454032,papaya
29.0,145,198,24.77499558886624,91.57126903579262,6.803782445408984,90.90333193586936,apple
106.0,73,37,31.17710754134885,86.98975285436596,6.396294338582592,32.72281001592914,banana
0.0,69,17,22.92854789985072,14.25803981,5.358832568720112,83.19069548412455,kidneybeans
39.0,145,201,8.825674745,72.77079118881835,7.33628758584778,61.89977757528676,grapes
35.0,96,36,8.825674745,63.012743946676565,7.978710342387526,112.54599829258528,pigeonpeas
0.0,33,20,43.67549305,98.0192391093606,6.709689410038629,152.88619667562887,orange
46.0,43,6,29.911039947748,79.2177640259528,7.352559469747874,87.4582732744493,cotton
98.0,40,58,31.0399607306912,75.78073189174688,4.330328979367224,100.27305731716996,banana
88.0,70,46,31.628173352158893,34.14098350640054,9.93509073,115.62827936187644,mothbeans
86.0,93,45,31.09062664353678,83.02967573135335,4.574565696072996,74.50910180743921,banana
14.0,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango
16.0,131,95,19.083345452968256,14.471921979635546,8.828068090702665,54.75294620930795,chickpea
77.0,56,45,27.557660793816407,90.38155836217332,6.60440073168481,106.1129753534857,banana
68.0,91,24,24.804804011477405,76.89080672690226,6.403167350861832,144.87289087909124,rice
0.0,42,28,21.133662647565988,33.497842437922586,3.504752314,122.73985064232068,mothbeans
36.0,96,7,33.81529754926088,63.233591012158456,6.954852525266433,41.75479227824433,lentil
61.0,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya
0.0,5,17,11.441845832255163,38.03206676586393,4.033379364825056,78.20408987853918,mango
67.0,39,58,22.57673043071976,92.0530138281853,7.465210976989864,20.21126747,muskmelon
14.0,24,38,34.57491128581316,94.98258787501209,6.071329756535423,258.8167468543851,coconut
90.0,73,46,25.44462348350854,91.24460585125892,4.762055570327605,201.1706668990326,jute
67.0,43,34,30.046265570432062,66.05670907294773,7.1748608869676325,83.05635775894585,watermelon
25.0,93,5,29.073902459779703,92.05335418659465,6.262075424681472,77.60237963449035,mungbean
140.0,89,47,26.994259628263578,84.81029914575342,5.026517450757835,150.98734886538824,banana
0.0,121,205,24.193579708730788,84.08567256821775,6.778243760662272,65.96276966594314,grapes
67.0,145,203,21.67681356759229,82.97148924543473,4.774061067114936,78.36239621643732,grapes
0.0,20,38,23.75997451484077,99.98187601,7.259948052207867,263.9630161472426,coconut
0.0,91,24,8.825674745,90.78278881157551,3.504752314,153.09224310996578,pigeonpeas
8.0,59,22,26.918019735716463,32.143310301371734,6.284120040661138,20.21126747,pigeonpeas
40.0,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans
98.0,53,38,20.26707606,81.63895217,5.01450727,270.4417274,rice
22.0,107,18,28.0753214998186,66.18508778542449,8.147403499350547,29.14228486614213,blackgram
132.0,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton
16.0,46,33,43.67549305,91.3104324726561,6.210799440306976,298.5601175,papaya
85.0,69,47,25.50724544820693,94.30938883419792,6.469215153805523,20.21126747,papaya
84.0,77,88,16.914492024240847,28.34920482720604,7.578191251368871,49.9927792093464,chickpea
115.0,26,30,25.49158911727429,81.9398937997149,5.364878781618435,175.314805762527,cotton
0.0,5,29,10.878565264917016,49.1024563563688,3.981136790347376,76.67142313539873,mango
44.0,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
0.0,58,54,26.446369972419987,83.850449053581,5.736503426882989,20.21126747,papaya
140.0,49,22,26.205199501915978,89.54500694401904,7.935416053529693,67.90823401017086,maize
106.0,33,5,15.69343458267482,61.79938880424445,3.504752314,100.6864864949238,pigeonpeas
63.0,67,28,43.67549305,14.25803981,3.504752314,20.21126747,pigeonpeas
6.0,63,23,25.49158911727429,49.94704718,5.906596905,160.33374469999995,pigeonpeas
106.0,67,54,27.58541924446813,90.50283206259152,5.911522358297662,182.0511035503216,banana
14.0,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut
45.0,61,35,35.54597319177917,25.2696424693831,6.159986357201414,28.69655630864437,kidneybeans
40.0,20,49,28.4442356295071,82.76587416036296,6.030280133613799,37.31103515505202,muskmelon
0.0,71,19,11.946965890372132,99.98187601,9.93509073,273.3667337679085,pigeonpeas
16.0,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes
34.0,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango
0.0,5,48,28.99018160783033,78.21525278665494,8.58432365675233,102.37981783658503,pomegranate
116.0,78,51,11.029525138902404,89.2696710739361,6.215399021954772,234.38432834543696,papaya
114.0,5,46,25.521778520771257,94.49674194976498,5.5701770547459,20.21126747,muskmelon
22.0,59,24,8.825674745,37.14226204789287,4.82353976386967,43.82023056193268,pigeonpeas
39.0,5,48,28.706350397513443,98.38553967152464,9.93509073,102.4415440942808,pomegranate
21.0,11,35,33.72061122382787,66.81718522277177,6.226093317730324,119.3398406579633,pomegranate
52.0,55,35,31.613936400460684,56.31707320981476,7.85538213279581,62.36536388834764,blackgram
138.0,8,21,16.88708087649506,66.81767855065108,7.723238732177192,102.23921287219072,maize
94.0,52,55,19.337939248197426,68.03887146147892,5.449595228033696,35.002719249987535,coffee
29.0,56,25,19.364856046237463,54.09432853843079,9.93509073,52.302549224238334,lentil
67.0,72,36,23.80494033633081,59.29785800562408,7.147895021969153,199.82588024788595,jute
28.0,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
116.0,141,205,37.945306488602114,77.55120356058141,6.840552224854559,73.75327822069897,grapes
58.0,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
95.0,29,5,30.769980957666448,38.16140963133765,7.740669642431186,20.21126747,coffee
37.0,69,23,22.28268871968076,63.95956452641365,7.903368863327385,53.81060319863235,cotton
14.0,37,15,27.96235681,83.97586797,6.581351374,90.17794873253304,mungbean
140.0,92,60,18.87529833311996,74.30151181323784,4.852501242968223,113.03883280096468,banana
92.0,20,44,25.66468427396197,77.97317119771759,6.078552423287345,160.11753111981665,jute
123.0,5,46,32.86407638416624,88.2667646811905,7.260903968261542,28.89954554173935,muskmelon
96.0,24,68,29.462850613256247,87.19836580844276,6.952067141105959,61.08070798951795,watermelon
0.0,68,26,29.23528680591409,55.25147293299672,7.053648225462349,116.11944511182728,mothbeans
35.0,36,34,37.9367673836539,37.89218460366878,3.504752314,84.2315406282043,mango
27.0,107,199,18.180737143134607,98.3101468583535,5.782063569806024,128.4597729945968,apple
87.0,28,18,28.33963274917796,62.76668156489031,6.093529391565146,66.16173232845944,lentil
35.0,16,46,30.07881872650696,97.0639095201819,6.039436936676611,25.8262438935048,muskmelon
79.0,6,45,20.233528847906257,84.50720453566532,5.096826056988662,32.83784091325626,watermelon
106.0,55,50,23.36153286843833,69.60367458223769,6.403167350861832,67.50150907386877,cotton
4.0,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange
51.0,77,46,24.35206405094579,73.76643592823771,4.893968162970994,298.5601175,rice
14.0,76,20,29.05941162,62.10652364,7.042474679,36.5011366,lentil
53.0,143,205,43.67549305,79.7025736596339,6.922550623387044,77.13215876201089,grapes
22.0,17,5,24.12188673,90.72351622,6.403167350861832,102.835632,orange
78.0,145,202,19.29167009143248,92.26308836716964,6.911348908438208,114.0836089339838,apple
104.0,5,45,26.320322341761468,99.74855036464524,5.909704598183024,25.779545745486185,muskmelon
119.0,9,6,34.1322462923401,77.68067931906685,4.996180580320586,139.94710749354115,maize
7.0,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple
46.0,61,21,30.33585362301131,81.01830143487211,5.096016190986748,53.50331764823283,mungbean
35.0,114,5,14.673935743503652,21.019024583424205,5.776247738180624,20.21126747,kidneybeans
82.0,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute
88.0,49,40,26.133700082680463,88.10210837539401,6.497912922575714,35.95921764555593,muskmelon
83.0,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana
140.0,5,26,22.538651115434703,76.5420629771749,5.913211016460846,69.05930863888588,cotton
10.0,144,181,43.67549305,85.14315820886522,6.827626915400622,84.37351314837069,grapes
34.0,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango
10.0,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
24.0,54,70,18.43443623768376,20.00425767069441,9.93509073,66.9516471858861,chickpea
0.0,76,5,8.825674745,21.651689826689047,3.504752314,298.5601175,pigeonpeas
53.0,86,21,19.56815383944389,22.64678763394627,6.207044318761889,51.692079960902376,kidneybeans
135.0,16,44,43.62743277432212,50.107585416429295,5.798321561529439,81.77074342748016,mango
0.0,51,84,17.342817739929227,14.25803981,3.504752314,59.21106110470711,chickpea
9.0,5,68,26.5023297276617,86.21086010549458,5.908751788421413,20.21126747,watermelon
87.0,52,61,31.74408906467098,65.86574202345314,5.053311625052282,79.36805488026928,banana
123.0,60,5,21.167284647118635,74.25486488152886,5.790879051047199,65.72738725861939,maize
18.0,81,12,33.56617798800856,79.88276919639911,3.909428808016968,29.940618280449016,maize
95.0,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
140.0,68,13,21.27841749119102,75.45474469036034,9.93509073,203.18537997106088,rice
0.0,60,68,13.9498181251698,14.25803981,3.504752314,89.30780941998447,chickpea
29.0,27,34,26.4520462116559,99.98187601,4.446541495720072,120.76894494359544,pomegranate
35.0,37,26,27.55376286558479,99.98187601,6.354166665298482,127.19301780570753,coconut
140.0,5,53,34.287221121730454,99.98187601,6.882397383297798,31.712656495774908,muskmelon
93.0,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
40.0,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut
58.0,25,19,8.825674745,92.15835352279623,7.838791565549158,118.43776036410743,orange
43.0,75,91,16.629035464621715,16.23631958688807,7.052266608890785,49.5612077503824,chickpea
0.0,59,27,30.83622662042287,91.74380744702152,6.967913329676693,51.18352990359786,mungbean
72.0,51,7,27.60134074167316,76.21015341586023,7.881777809469096,20.21126747,mungbean
0.0,63,195,18.41390037426553,82.17088162656859,4.611097318462074,75.75299092647096,grapes
25.0,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
122.0,38,23,29.217226635799207,77.48728249769539,6.410670091643622,45.57125557423206,cotton
27.0,28,28,26.829156994873447,75.7714980677384,5.758773931884753,64.41176353378987,mungbean
99.0,72,8,33.35116480509614,79.88276919639911,5.789058783310049,69.4576649595641,blackgram
30.0,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
7.0,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
32.0,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
0.0,112,194,24.465568206195268,92.77605870205856,6.403167350861832,150.01639003597387,apple
140.0,97,81,24.94166389202614,89.45907057130495,5.562222464904314,118.59678719207436,banana
6.0,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes
128.0,39,36,30.741294270414087,71.1420454992593,4.403754847497865,53.151483211244525,cotton
29.0,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
4.0,70,200,18.46985368497169,90.1206671876579,7.107783203172511,86.90744736395858,apple
19.0,145,202,22.934408768406264,84.85680516232006,5.071755486679653,50.034755756127446,grapes
90.0,42,27,20.428852890750285,99.98187601,7.520260817507991,221.72404824624897,jute
88.0,34,22,43.67549305,99.98187601,3.504752314,167.4668116053101,pigeonpeas
19.0,46,43,12.131670451193909,77.52248613809303,6.403167350861832,112.06080420753948,pomegranate
1.0,70,65,17.716911903599993,25.30935627783973,9.93509073,58.2517577098703,chickpea
3.0,32,96,21.442207953022624,14.25803981,3.504752314,81.22453118961639,chickpea
98.0,54,86,20.99593232575102,14.25803981,7.559767104133222,87.54105852957177,chickpea
13.0,145,190,28.57247050147169,92.4424179811016,4.49639259249027,97.28586300955338,apple
6.0,25,10,43.67549305,31.14887833496957,3.57881403277198,20.21126747,pigeonpeas
52.0,35,14,26.996040646950256,58.16055892811462,3.5180157286011577,50.60059120601575,lentil
57.0,70,59,26.473269888687653,87.24494167528314,4.521069807256727,92.20672951859852,banana
45.0,60,25,25.53834457403382,21.565890866528253,5.454527701220913,110.14335235948678,kidneybeans
39.0,101,29,24.45421900514921,14.25803981,6.156337269145078,190.2165736373564,kidneybeans
3.0,31,48,33.03602325988636,90.8546264195234,6.612016024190933,20.21126747,papaya
44.0,64,69,20.81392971069985,14.25803981,9.615917216640952,95.7427186808907,chickpea
116.0,35,11,18.7016107992482,94.95304685287785,7.536472887911303,268.39395896368103,coffee
76.0,40,27,17.394925485923636,71.47849488719257,4.75244708865011,98.93688513391444,cotton
24.0,49,20,43.67549305,46.967118025186494,7.130386658074487,159.40911677426882,pigeonpeas
2.0,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
48.0,63,23,22.527851245114835,84.32117664424793,3.504752314,134.10189774819224,pigeonpeas
38.0,77,22,28.234829,69.3159965,6.313284267999999,35.36831423,lentil
107.0,65,40,28.538521729573137,73.31170040069456,3.504752314,54.08664178961693,cotton
18.0,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
95.0,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice
0.0,5,48,33.893076680619465,46.62902489699207,7.781597036396464,95.61100058566468,mango
0.0,100,205,21.936879108695816,92.25451345695114,4.939054450403258,90.17794873253304,apple
3.0,69,28,25.49158911727429,60.21467743684802,4.903926089509464,59.01598806082259,blackgram
95.0,5,42,24.16920196472436,82.82380909404615,9.10334499229805,293.52636494265795,rice
53.0,87,65,15.610067877715167,93.1224610414507,6.818582290899803,298.5601175,papaya
47.0,38,18,25.00468623462473,89.698998886421,5.904060621945841,32.098010257336,mungbean
0.0,29,46,36.08506025467042,93.4539245601098,6.838626018369947,284.2682782040265,papaya
50.0,5,55,19.372758513687096,99.88930163284218,7.045729315397431,106.3838083046322,pomegranate
0.0,5,34,23.395194845071074,80.8827826860527,6.743939071686784,115.63118319932951,pomegranate
0.0,5,38,11.754311381027753,81.71598357885709,7.844822232990147,88.51175127272873,pomegranate
22.0,42,38,15.318052609464496,45.49945611167608,5.795510272653458,122.11796246950225,maize
108.0,42,39,24.644081900914568,99.98187601,3.6458524484958432,167.51032728161383,jute
35.0,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
80.0,5,36,33.20256060532704,51.37549711118806,5.413367268797439,74.41968082229421,maize
6.0,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
1.0,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
88.0,46,42,22.68319059,83.46358271,6.604993475,194.2651719,rice
13.0,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
0.0,145,181,23.7567750911046,89.81204694766984,5.188204152118601,122.02912690512514,apple
78.0,106,5,22.015902318847488,75.67499087239221,6.1601989353420885,118.9896426441548,cotton
0.0,67,22,43.67549305,44.78035151333754,4.334925241028618,139.94990792394063,pigeonpeas
26.0,21,50,31.13557698964944,56.80675256422951,4.508251226890103,95.92506254046728,mango
25.0,31,22,24.152849315616447,55.69531740634778,6.8296288436635,57.32631212223852,lentil
93.0,29,25,23.735931311028715,91.88344112777597,5.725300366959491,72.66362153125093,watermelon
0.0,99,13,22.21509600572496,32.601035886525466,9.93509073,257.51825584095945,pigeonpeas
70.0,24,38,21.172340514352697,66.23232001102929,6.996067318338371,92.06630452204904,coffee
22.0,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes
48.0,5,24,22.85616114169577,85.37046710750272,5.848989330703204,277.7813842074122,coconut
140.0,8,18,20.757994088458368,69.83448875147937,5.2336768309552415,132.8714827523554,cotton
59.0,136,199,43.67549305,83.27886839060484,4.71350826565986,80.69137742172116,grapes
4.0,62,18,8.825674745,14.25803981,8.298537874361669,298.5601175,pigeonpeas
115.0,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
14.0,70,17,8.825674745,62.83859083494196,3.507443966769713,21.490616695969173,maize
0.0,89,5,24.43626195541306,67.9257747100529,7.616556293517398,20.21126747,pigeonpeas
46.0,43,50,19.74209049324586,79.86863782393398,7.176796626275368,203.7240404749705,rice
111.0,32,34,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee
3.0,5,6,22.891970267369704,96.30999124904884,4.87599932969057,90.17794873253304,orange
33.0,52,35,27.27521882636912,99.98187601,8.325521035197728,265.36560701898827,coconut
27.0,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
77.0,5,63,19.761383920390013,76.85467137863351,6.984740837324125,20.21126747,watermelon
21.0,5,35,25.49158911727429,88.5579874696699,9.039953829603732,65.79676898020918,coconut
100.0,41,17,29.409824398120712,63.61185004737597,6.432789231722198,75.99950158254019,cotton
43.0,47,29,8.825674745,28.21558347184445,6.011500712216653,63.7033988833708,kidneybeans
64.0,80,31,43.67549305,29.177917510118416,3.504752314,61.58204792077351,pigeonpeas
117.0,5,43,14.757825661236875,66.7273579808057,5.694075278761244,163.59421650984947,coffee
20.0,24,6,21.80222395442568,92.30961233053004,8.167103553442505,212.0974973599353,jute
53.0,74,16,8.825674745,32.76938838239821,5.261486222297281,298.5601175,kidneybeans
11.0,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
0.0,145,205,25.33300791289716,96.46257572442433,6.65831206797893,125.03989847817196,apple
61.0,44,17,26.10018422,71.57476937,6.931756557999999,102.2662445,maize
68.0,15,37,25.50736028112262,69.54739731405886,7.485941138984431,28.103897711140924,watermelon
62.0,77,46,29.087760973450496,98.06233299830627,7.7223249368808915,143.29633651895455,banana
25.0,82,5,8.825674745,50.00729913067034,8.49775407598205,45.15098753893237,lentil
62.0,63,28,30.8609447826808,59.76953450140359,9.93509073,20.21126747,mothbeans
128.0,27,38,27.91925311892101,33.49965964490654,6.419902625404787,58.188179856695655,coffee
0.0,77,205,22.07208849048239,92.48060753466189,5.193030017120781,116.2669477208514,apple
0.0,85,19,27.46018376298956,14.25803981,5.0458929367344645,117.51969546459848,mothbeans
128.0,40,21,18.99738455585204,78.08922948435543,6.140307667392507,78.95101812762853,cotton
45.0,63,9,21.572155679706384,71.80803244158967,3.504752314,31.711397256708423,cotton
104.0,5,23,36.59001459182313,86.57904777433698,5.879677714761352,52.42397891872473,coconut
0.0,86,32,23.56804881269751,51.86614426701576,6.920358352459404,97.03958432140024,mango
100.0,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
52.0,66,23,29.5525969091864,40.34703190442821,9.205266168445265,95.546521465068,mango
81.0,85,28,31.26564439033005,14.25803981,6.001622930034979,298.5601175,pigeonpeas
21.0,70,18,36.58182533355803,73.07129522677262,8.673620072740711,72.70598247491239,lentil
115.0,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
67.0,71,5,8.825674745,42.87463750162128,4.81368570306997,105.54287084020478,maize
15.0,26,50,40.72596020462295,94.05900556931272,6.706287907483551,20.21126747,papaya
18.0,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
30.0,5,9,8.825674745,87.35064394591275,9.621051396306198,77.72535481069119,orange
0.0,76,23,17.41004493979502,39.19764918168983,6.68774718984958,64.29556009250847,lentil
104.0,112,82,24.66094734932291,28.477187968877534,6.366725079465805,102.45904332068102,chickpea
23.0,18,44,30.23591339411793,57.87511555390405,3.6177210301550375,101.8874943279277,mango
99.0,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
31.0,24,31,21.50545238347481,99.6812827127582,7.842822588442028,107.15106827019628,pomegranate
82.0,10,54,28.26979371411361,85.69081531954677,8.098515413830363,72.7060681444064,watermelon
0.0,63,14,31.44781226376748,81.67317926200938,6.975206710543187,20.21126747,mungbean
126.0,5,40,26.33428912596913,91.76893760677828,6.704713086824827,41.83762434672281,watermelon
74.0,111,44,25.49158911727429,72.50388067156197,6.152410640499253,298.5601175,rice
136.0,43,27,23.29357104473919,70.5975998455031,6.571715380978803,119.508395355142,banana
35.0,103,58,9.859645887450956,88.21052212196899,7.8651826782293615,249.1881630922576,papaya
0.0,142,22,27.3733566160622,89.10912471893187,9.93509073,90.17794873253304,pigeonpeas
83.0,44,35,23.14753927781329,85.80648519769301,8.485913661555525,196.657852792382,jute
0.0,5,34,14.961814766906771,82.2214860245522,8.275083290308666,105.02922829196126,pomegranate
0.0,30,7,8.825674745,38.11040129927163,3.504752314,177.76367362369749,pigeonpeas
19.0,23,31,28.76011621440772,76.35187524819133,5.712232966701348,50.92680874585732,lentil
22.0,29,40,31.18333895794804,86.67810398039553,5.614377815039979,47.66630859075628,mungbean
63.0,17,10,28.544606571202326,85.8989087909179,6.072513917501549,34.38610424188523,maize
17.0,5,27,27.425285887987112,99.98187601,7.191741014890464,49.24333935059738,coconut
123.0,71,70,20.92470859296504,18.151868047142514,9.34971606448029,123.8295684669054,chickpea
27.0,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
140.0,112,66,35.051742336079194,94.00927714554426,6.799899954786312,20.21126747,papaya
140.0,5,37,20.19891097503516,80.91756499307704,6.7438765473622295,156.5933650149545,rice
64.0,48,44,17.55826155353402,69.96909860043965,7.667010837862783,203.17461918146648,jute
20.0,105,17,26.78098133674075,99.98187601,6.711166869634757,76.21495600179,mungbean
18.0,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
28.0,105,5,23.75474373371838,14.25803981,5.597602117334986,172.9042428699502,kidneybeans
72.0,53,42,29.411499326110977,89.77279392019987,9.849444858253502,165.56950157460835,jute
96.0,41,52,25.501680162300943,78.80499583811208,7.464234729940395,20.21126747,watermelon
0.0,54,86,21.55323452992906,24.57127590825304,8.612376125836919,111.96473155535348,chickpea
125.0,41,47,32.93972779263158,99.98187601,5.29008043104006,24.28527495511448,muskmelon
7.0,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
25.0,71,23,22.989163256791684,20.836508332967835,5.972455232928184,90.83502332431192,kidneybeans
118.0,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana
62.0,46,60,27.169981164728924,92.91625778865787,6.307929006689818,24.25890117555877,muskmelon
69.0,5,49,24.21851167685599,70.84576548644527,5.576667643682629,39.065116490946906,watermelon
19.0,5,39,22.165221675226405,99.98187601,5.767271550304733,185.24729857455787,coconut
0.0,145,91,15.610293818417002,15.525843267141155,7.690474325179598,91.35371228838568,chickpea
0.0,102,90,16.723271486936593,16.528748267698298,3.82823683333215,55.743822878108446,chickpea
29.0,60,8,32.35273705873008,84.41053646835206,7.3650308801328785,36.18552980081608,mungbean
10.0,132,183,26.89788361250189,85.45000233960324,6.348131310885328,60.43320360791978,grapes
0.0,52,9,22.822758444522137,19.35644371115088,6.513755520141606,35.382191339539034,kidneybeans
68.0,66,31,28.120143971064696,47.4662494631078,7.773305557616501,67.20118678293306,maize
97.0,5,25,24.451511208174963,91.02908718125836,6.408771506497208,20.21126747,muskmelon
105.0,25,24,26.876643206936468,40.19823736351877,5.288355054048872,83.01107066855371,mango
109.0,30,62,25.4706339523534,97.0164506082368,7.912923042363939,20.21126747,muskmelon
57.0,41,28,26.506942364593503,93.23590665667012,6.371738966685433,71.7334618066864,mungbean
6.0,5,19,35.302137920059444,99.98187601,5.471217868513506,184.39000553354265,coconut
0.0,5,36,28.936937025742523,62.64245632695877,5.25302323447559,97.00753151351115,mango
84.0,28,75,24.15502394521283,72.16051566566912,5.645550751329187,71.45891801807213,watermelon
0.0,49,11,8.825674745,92.14570804848968,5.6733354064521695,119.83985241262036,orange
7.0,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango
51.0,39,56,25.85832780910656,93.9101489360039,3.631156552373488,168.1148752906871,rice
63.0,5,10,32.50946604054584,85.6382093263718,4.064200425484827,95.61216594734462,orange
28.0,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil
66.0,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya
19.0,18,23,24.575849351587745,75.2479185878311,7.199715802625829,55.83444161303164,mungbean
47.0,87,25,21.07746273552869,63.61620199162128,3.504752314,66.4689344780057,maize
0.0,98,86,16.684816535747803,14.25803981,9.282465731897467,99.49514397144613,chickpea
96.0,27,42,14.53089629552817,57.71411165778294,7.65732841297752,94.97956273400708,mango
79.0,56,51,40.03359496861227,89.36218548791327,7.138678174698507,90.17794873253304,papaya
69.0,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya
14.0,63,33,13.487231902432963,54.22866307193544,8.22743378434157,66.50180327836945,lentil
0.0,23,19,33.82806317577904,45.70683986992623,6.883422219054636,118.25763206330944,mango
118.0,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee
0.0,102,13,8.825674745,66.99381956718025,9.305355930625996,34.55052582947909,lentil
0.0,103,205,33.34033204305575,77.87217767427414,5.977044416847519,71.65678593946164,grapes
36.0,67,20,20.39078312,60.47528931,6.924042372000001,53.31508572,lentil
