N,P,K,temperature,humidity,ph,rainfall,label
0,5,29,10.878565264917015,49.1024563563688,3.981136790347376,76.67142313539873,mango
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
0,58,54,26.446369972419987,83.850449053581,5.736503426882989,20.21126747,papaya
140,49,22,26.205199501915978,89.54500694401904,7.935416053529693,67.90823401017086,maize
106,33,5,15.693434582674819,61.799388804244444,3.504752314,100.6864864949238,pigeonpeas
63,67,28,43.67549305,14.25803981,3.504752314,20.21126747,pigeonpeas
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
106,67,54,27.585419244468135,90.50283206259152,5.911522358297662,182.05110355032153,banana
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut
0,61,35,35.54597319177917,25.2696424693831,6.159986357201414,28.696556308644375,kidneybeans
40,20,49,28.4442356295071,82.76587416036296,6.030280133613799,37.31103515505202,muskmelon
0,71,19,11.946965890372132,99.98187601,9.93509073,273.3667337679085,pigeonpeas
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango
0,5,48,28.99018160783033,78.21525278665494,8.58432365675233,102.37981783658505,pomegranate
116,78,51,11.029525138902404,89.2696710739361,6.215399021954772,234.38432834543698,papaya
114,5,46,25.521778520771257,94.49674194976498,5.5701770547459,20.21126747,muskmelon
22,59,24,8.825674745,37.14226204789287,4.82353976386967,43.820230561932675,pigeonpeas
39,5,48,28.706350397513443,98.38553967152464,9.93509073,102.44154409428081,pomegranate
21,11,35,33.72061122382787,66.81718522277177,6.2260933177303235,119.3398406579633,pomegranate
52,55,35,31.613936400460684,56.31707320981476,7.85538213279581,62.36536388834764,blackgram
138,8,21,16.88708087649506,66.81767855065108,7.723238732177192,102.23921287219073,maize
94,52,55,19.337939248197426,68.03887146147892,5.449595228033696,35.002719249987535,coffee
29,56,25,19.364856046237463,54.09432853843079,9.93509073,52.302549224238334,lentil
67,72,36,23.80494033633081,59.29785800562408,7.147895021969153,199.82588024788595,jute
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
116,141,205,37.945306488602114,77.55120356058141,6.840552224854559,73.75327822069897,grapes
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
95,29,5,30.769980957666448,38.16140963133765,7.740669642431186,20.21126747,coffee
37,69,23,22.282688719680756,63.959564526413644,7.903368863327385,53.81060319863235,cotton
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
140,92,60,18.87529833311996,74.30151181323784,4.852501242968223,113.03883280096467,banana
92,20,44,25.664684273961974,77.97317119771759,6.078552423287345,160.11753111981665,jute
123,5,46,32.86407638416624,88.2667646811905,7.260903968261542,28.89954554173935,muskmelon
96,24,68,29.462850613256247,87.19836580844276,6.9520671411059585,61.08070798951795,watermelon
0,68,26,29.235286805914086,55.25147293299672,7.053648225462349,116.11944511182729,mothbeans
35,36,34,37.9367673836539,37.89218460366878,3.504752314,84.2315406282043,mango
27,107,199,18.180737143134607,98.3101468583535,5.782063569806024,128.4597729945968,apple
87,28,18,28.33963274917796,62.76668156489031,6.093529391565146,66.16173232845944,lentil
35,16,46,30.07881872650696,97.0639095201819,6.039436936676611,25.8262438935048,muskmelon
79,6,45,20.233528847906257,84.50720453566532,5.096826056988662,32.83784091325626,watermelon
106,55,50,23.361532868438335,69.60367458223769,7.6741777980340355,67.50150907386877,cotton
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange
51,77,46,24.35206405094579,73.76643592823771,4.893968162970994,298.5601175,rice
14,76,20,29.05941162,62.10652364,7.042474679,36.5011366,lentil
53,143,205,43.67549305,79.7025736596339,6.922550623387044,77.13215876201089,grapes
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange
78,145,202,19.29167009143248,92.26308836716964,6.911348908438208,114.08360893398381,apple
104,5,45,26.320322341761468,99.74855036464524,5.909704598183024,25.779545745486185,muskmelon
119,9,6,34.1322462923401,77.68067931906685,4.996180580320586,139.94710749354115,maize
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple
46,61,21,30.33585362301131,81.01830143487211,5.096016190986748,53.50331764823283,mungbean
35,114,5,14.673935743503652,21.019024583424205,5.776247738180624,20.21126747,kidneybeans
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute
88,49,40,26.133700082680466,88.10210837539401,6.497912922575714,35.95921764555593,muskmelon
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana
140,5,26,22.538651115434703,76.5420629771749,5.913211016460846,69.05930863888588,cotton
10,144,181,43.67549305,85.14315820886522,6.827626915400622,84.37351314837069,grapes
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
24,54,70,18.43443623768376,20.004257670694415,9.93509073,66.9516471858861,chickpea
0,76,5,8.825674745,21.651689826689047,3.504752314,298.5601175,pigeonpeas
53,86,21,19.56815383944389,22.64678763394627,6.207044318761889,51.692079960902376,kidneybeans
135,16,44,43.62743277432212,50.107585416429295,5.798321561529439,81.77074342748016,mango
0,51,84,17.342817739929227,14.25803981,3.504752314,59.211061104707106,chickpea
9,5,68,26.5023297276617,86.21086010549458,5.908751788421413,20.21126747,watermelon
87,52,61,31.74408906467098,65.86574202345314,5.053311625052282,79.36805488026928,banana
123,60,5,21.167284647118635,74.25486488152886,5.790879051047199,65.72738725861939,maize
18,81,12,33.56617798800856,62.47968141695774,3.9094288080169677,29.940618280449016,maize
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
140,68,13,21.27841749119102,75.45474469036034,9.93509073,203.18537997106088,rice
0,60,68,13.9498181251698,14.25803981,3.504752314,89.30780941998447,chickpea
29,27,34,26.4520462116559,99.98187601,4.446541495720072,120.76894494359544,pomegranate
35,37,26,27.55376286558479,99.98187601,6.354166665298482,127.19301780570751,coconut
140,5,53,34.287221121730454,99.98187601,6.882397383297798,31.712656495774908,muskmelon
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut
58,25,19,8.825674745,92.15835352279623,7.838791565549158,118.43776036410745,orange
43,75,91,16.629035464621715,16.23631958688807,7.052266608890785,49.561207750382394,chickpea
0,59,27,30.83622662042287,91.74380744702151,6.967913329676693,51.18352990359786,mungbean
72,51,7,27.601340741673162,76.21015341586023,7.881777809469096,20.21126747,mungbean
0,63,195,18.41390037426553,82.17088162656859,4.611097318462074,75.75299092647096,grapes
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
122,38,23,29.217226635799207,77.48728249769539,6.410670091643622,45.57125557423206,cotton
27,28,28,26.829156994873447,75.7714980677384,5.758773931884753,64.41176353378987,mungbean
99,72,8,33.35116480509614,64.70979625094874,5.789058783310049,69.4576649595641,blackgram
30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
0,112,194,24.465568206195268,92.77605870205855,6.221867575295289,150.01639003597387,apple
140,97,81,24.94166389202614,89.45907057130495,5.562222464904314,118.59678719207436,banana
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes
128,39,36,30.741294270414087,71.1420454992593,4.403754847497865,53.151483211244525,cotton
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
4,70,200,18.46985368497169,90.1206671876579,7.107783203172511,86.90744736395858,apple
19,145,202,22.934408768406264,84.85680516232006,5.071755486679653,50.034755756127446,grapes
90,42,27,20.428852890750285,99.98187601,7.5202608175079915,221.72404824624897,jute
88,34,22,43.67549305,99.98187601,3.504752314,167.4668116053101,pigeonpeas
19,46,43,12.131670451193909,77.52248613809303,5.548692623150553,112.06080420753948,pomegranate
1,70,65,17.716911903599993,25.309356277839726,9.93509073,58.2517577098703,chickpea
3,32,96,21.442207953022624,14.25803981,3.504752314,81.22453118961639,chickpea
98,54,86,20.99593232575102,14.25803981,7.559767104133222,87.54105852957177,chickpea
13,145,190,28.57247050147169,92.44241798110161,4.49639259249027,97.28586300955338,apple
6,25,10,43.67549305,31.14887833496957,3.5788140327719797,20.21126747,pigeonpeas
52,35,14,26.996040646950256,58.16055892811462,3.5180157286011577,50.60059120601575,lentil
57,70,59,26.473269888687653,87.24494167528314,4.521069807256727,92.20672951859852,banana
45,60,25,25.53834457403382,21.565890866528253,5.454527701220913,110.14335235948678,kidneybeans
39,101,29,24.454219005149206,14.25803981,6.156337269145078,190.21657363735642,kidneybeans
3,31,48,33.03602325988636,90.85462641952341,6.612016024190933,20.21126747,papaya
44,64,69,20.81392971069985,14.25803981,9.615917216640952,95.7427186808907,chickpea
116,35,11,18.7016107992482,94.95304685287783,7.536472887911303,268.39395896368103,coffee
76,40,27,17.394925485923636,71.47849488719257,4.75244708865011,98.93688513391444,cotton
24,49,20,43.67549305,46.967118025186494,7.130386658074487,159.40911677426882,pigeonpeas
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
48,63,23,22.527851245114835,84.32117664424793,3.504752314,134.10189774819224,pigeonpeas
38,77,22,28.234829,69.3159965,6.313284267999999,35.36831423,lentil
107,65,40,28.538521729573137,73.31170040069456,3.504752314,54.086641789616934,cotton
18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice
0,5,48,33.893076680619465,46.62902489699207,7.781597036396464,95.61100058566468,mango
0,100,205,21.936879108695816,92.25451345695114,4.939054450403258,137.03479579366228,apple
3,69,28,40.83038385595011,60.21467743684802,4.903926089509464,59.01598806082259,blackgram
95,5,42,24.169201964724362,82.82380909404615,9.10334499229805,293.52636494265795,rice
53,87,65,15.610067877715167,93.1224610414507,6.818582290899803,298.5601175,papaya
47,38,18,25.004686234624735,89.698998886421,5.904060621945841,32.098010257336,mungbean
0,29,46,36.085060254670424,93.4539245601098,6.838626018369947,284.2682782040265,papaya
50,5,55,19.372758513687096,99.88930163284218,7.045729315397431,106.38380830463221,pomegranate
0,5,34,23.395194845071074,80.8827826860527,6.743939071686784,115.63118319932953,pomegranate
0,5,38,11.754311381027753,81.71598357885709,7.844822232990147,88.51175127272873,pomegranate
22,42,38,15.318052609464495,45.49945611167608,5.795510272653458,122.11796246950223,maize
108,42,39,24.644081900914568,99.98187601,3.6458524484958432,167.51032728161385,jute
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
80,5,36,33.20256060532704,51.37549711118806,5.413367268797439,74.41968082229421,maize
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,rice
13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
0,145,181,23.756775091104593,89.81204694766984,5.188204152118601,122.02912690512514,apple
78,106,5,22.015902318847488,75.67499087239221,6.1601989353420885,118.98964264415481,cotton
0,67,22,43.67549305,44.78035151333754,4.334925241028618,139.94990792394063,pigeonpeas
26,21,50,31.135576989649437,56.80675256422951,4.508251226890103,95.92506254046727,mango
25,31,22,24.152849315616447,55.69531740634778,6.8296288436635,57.32631212223852,lentil
93,29,25,23.735931311028715,91.88344112777595,5.725300366959491,72.66362153125093,watermelon
0,99,13,22.215096005724956,32.601035886525466,9.93509073,257.51825584095945,pigeonpeas
70,24,38,21.172340514352697,66.23232001102929,6.996067318338371,92.06630452204904,coffee
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes
48,5,24,22.85616114169577,85.37046710750272,5.848989330703204,277.7813842074122,coconut
140,8,18,20.757994088458368,69.83448875147937,5.2336768309552415,132.8714827523554,cotton
59,136,199,43.67549305,83.27886839060484,4.7135082656598595,80.69137742172116,grapes
4,62,18,8.825674745,14.25803981,8.298537874361669,298.5601175,pigeonpeas
115,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
14,70,17,8.825674745,62.83859083494196,3.5074439667697135,21.490616695969173,maize
0,89,5,24.43626195541306,67.9257747100529,7.616556293517398,20.21126747,pigeonpeas
46,43,50,19.74209049324586,79.86863782393398,7.176796626275368,203.72404047497054,rice
111,32,34,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee
3,5,6,22.891970267369704,96.30999124904884,4.87599932969057,105.69378386966878,orange
33,52,35,27.275218826369116,99.98187601,8.325521035197728,265.36560701898827,coconut
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
77,5,63,19.761383920390013,76.85467137863351,6.984740837324125,20.21126747,watermelon
21,5,35,28.489026353713307,88.5579874696699,9.039953829603732,65.79676898020918,coconut
100,41,17,29.409824398120712,63.61185004737597,6.432789231722198,75.99950158254019,cotton
43,47,29,8.825674745,28.21558347184445,6.011500712216653,63.7033988833708,kidneybeans
64,80,31,43.67549305,29.177917510118416,3.504752314,61.582047920773505,pigeonpeas
117,5,43,14.757825661236875,66.7273579808057,5.694075278761244,163.59421650984947,coffee
20,24,6,21.802223954425678,92.30961233053003,8.167103553442505,212.0974973599353,jute
53,74,16,8.825674745,32.76938838239821,5.261486222297281,298.5601175,kidneybeans
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
0,145,205,25.33300791289716,96.46257572442433,6.65831206797893,125.03989847817196,apple
61,44,17,26.10018422,71.57476937,6.931756557999999,102.2662445,maize
68,15,37,25.50736028112262,69.54739731405886,7.4859411389844315,28.103897711140924,watermelon
62,77,46,29.087760973450496,98.06233299830629,7.7223249368808915,143.29633651895455,banana
25,82,5,8.825674745,50.00729913067034,8.49775407598205,45.15098753893237,lentil
62,63,28,30.860944782680797,59.76953450140359,9.93509073,20.21126747,mothbeans
128,27,38,27.91925311892101,33.49965964490654,6.419902625404787,58.188179856695655,coffee
0,77,205,22.07208849048239,92.48060753466189,5.193030017120781,116.26694772085139,apple
0,85,19,27.46018376298956,14.25803981,5.0458929367344645,117.51969546459847,mothbeans
128,40,21,18.997384555852037,78.08922948435543,6.140307667392507,78.95101812762853,cotton
140,63,9,21.572155679706384,71.80803244158967,3.504752314,31.711397256708423,cotton
104,5,23,36.59001459182313,86.57904777433698,5.8796777147613515,52.42397891872473,coconut
0,86,32,23.56804881269751,51.86614426701576,6.920358352459404,97.03958432140024,mango
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
52,66,23,29.552596909186402,40.34703190442821,9.205266168445263,95.546521465068,mango
81,85,28,31.265644390330046,14.25803981,6.001622930034979,298.5601175,pigeonpeas
21,70,18,36.58182533355803,73.07129522677262,8.673620072740711,72.70598247491239,lentil
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
67,71,5,8.825674745,42.87463750162128,4.81368570306997,105.54287084020478,maize
15,26,50,40.72596020462295,94.05900556931272,6.706287907483551,20.21126747,papaya
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
30,5,9,8.825674745,87.35064394591275,9.621051396306198,77.72535481069119,orange
0,76,23,17.41004493979502,39.197649181689826,6.68774718984958,64.29556009250847,lentil
104,112,82,24.66094734932291,28.477187968877534,6.366725079465805,102.45904332068102,chickpea
23,18,44,30.23591339411793,57.87511555390405,3.6177210301550375,101.8874943279277,mango
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
31,24,31,21.50545238347481,99.6812827127582,7.842822588442028,107.15106827019628,pomegranate
82,10,54,28.26979371411361,85.69081531954677,8.098515413830363,72.7060681444064,watermelon
0,63,14,31.44781226376748,81.67317926200938,6.975206710543187,20.21126747,mungbean
126,5,40,26.33428912596913,91.76893760677828,6.704713086824827,41.83762434672281,watermelon
74,111,44,21.102965130582007,72.50388067156197,6.152410640499253,298.5601175,rice
136,43,27,23.29357104473919,70.5975998455031,6.571715380978803,119.50839535514201,banana
35,103,58,9.859645887450956,88.21052212196899,7.8651826782293615,249.1881630922576,papaya
0,142,22,27.3733566160622,89.10912471893187,9.93509073,20.21126747,pigeonpeas
83,44,35,23.14753927781329,85.80648519769301,8.485913661555525,196.65785279238196,jute
0,5,34,14.961814766906773,82.2214860245522,8.275083290308666,105.02922829196126,pomegranate
0,30,7,8.825674745,38.11040129927163,3.504752314,177.76367362369749,pigeonpeas
19,23,31,28.760116214407713,76.35187524819133,5.712232966701348,50.926808745857315,lentil
22,29,40,31.183338957948042,86.67810398039553,5.614377815039979,47.66630859075628,mungbean
63,17,10,28.544606571202326,85.8989087909179,6.072513917501549,34.38610424188523,maize
17,5,27,27.425285887987112,99.98187601,7.191741014890464,49.24333935059738,coconut
123,71,70,20.92470859296504,18.151868047142514,9.34971606448029,123.8295684669054,chickpea
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
140,112,66,35.051742336079194,94.00927714554426,6.799899954786312,20.21126747,papaya
140,5,37,20.198910975035158,80.91756499307704,6.7438765473622295,156.5933650149545,rice
64,48,44,17.55826155353402,69.96909860043965,7.667010837862783,203.17461918146648,jute
20,105,17,26.78098133674075,99.98187601,6.711166869634757,76.21495600179,mungbean
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
28,105,5,23.75474373371838,14.25803981,5.597602117334986,172.9042428699502,kidneybeans
72,53,42,29.411499326110977,89.77279392019987,9.849444858253502,165.56950157460835,jute
96,41,52,25.501680162300943,78.80499583811208,7.464234729940395,20.21126747,watermelon
0,54,86,21.55323452992906,24.57127590825304,8.612376125836919,111.96473155535347,chickpea
125,41,47,32.93972779263158,99.98187601,5.29008043104006,24.285274955114474,muskmelon
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
25,71,23,22.989163256791684,20.836508332967835,5.9724552329281835,90.83502332431192,kidneybeans
118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana
62,46,60,27.169981164728924,92.91625778865789,6.307929006689818,24.258901175558766,muskmelon
69,5,49,24.21851167685599,70.84576548644527,5.576667643682629,39.065116490946906,watermelon
19,5,39,22.165221675226405,99.98187601,5.767271550304733,185.24729857455787,coconut
0,145,91,15.610293818417002,15.525843267141157,7.690474325179598,91.35371228838568,chickpea
0,102,90,16.723271486936593,16.528748267698298,3.82823683333215,55.743822878108446,chickpea
29,60,8,32.35273705873008,84.41053646835206,7.3650308801328785,36.18552980081608,mungbean
10,132,183,26.897883612501886,85.45000233960324,6.348131310885328,60.43320360791978,grapes
0,52,9,22.822758444522137,19.35644371115088,6.513755520141606,35.382191339539034,kidneybeans
68,66,31,28.120143971064696,47.4662494631078,7.773305557616501,67.20118678293306,maize
97,5,25,24.451511208174963,91.02908718125835,6.408771506497208,20.21126747,muskmelon
105,25,24,26.876643206936468,40.19823736351877,5.288355054048872,83.01107066855371,mango
109,30,62,25.470633952353396,97.0164506082368,7.912923042363939,20.21126747,muskmelon
57,41,28,26.506942364593506,93.23590665667012,6.371738966685433,71.7334618066864,mungbean
6,5,19,35.302137920059444,99.98187601,5.471217868513506,184.39000553354262,coconut
0,5,36,28.936937025742523,62.64245632695877,5.25302323447559,97.00753151351115,mango
84,28,75,24.15502394521283,72.16051566566912,5.645550751329187,71.45891801807213,watermelon
0,49,11,8.825674745,92.14570804848968,5.6733354064521695,119.83985241262036,orange
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango
51,39,56,25.858327809106562,93.9101489360039,3.6311565523734877,168.1148752906871,rice
63,5,10,32.50946604054584,85.6382093263718,4.064200425484827,95.61216594734462,orange
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya
19,18,23,24.575849351587742,75.2479185878311,7.199715802625829,55.83444161303164,mungbean
47,87,25,21.07746273552869,63.616201991621274,3.504752314,66.4689344780057,maize
0,98,86,16.684816535747803,14.25803981,9.282465731897467,99.49514397144613,chickpea
96,27,42,14.53089629552817,57.71411165778294,7.65732841297752,94.97956273400709,mango
79,56,51,40.03359496861227,89.36218548791327,7.138678174698507,178.9680066644566,papaya
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya
14,63,33,13.487231902432963,54.228663071935436,8.22743378434157,66.50180327836945,lentil
0,23,19,33.82806317577904,45.70683986992623,6.883422219054636,118.25763206330944,mango
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee
0,102,13,8.825674745,66.99381956718025,9.305355930625996,34.55052582947909,lentil
0,103,205,33.34033204305575,77.87217767427414,5.977044416847519,71.65678593946164,grapes
36,67,20,20.39078312,60.47528931,6.924042372000001,53.31508572,lentil
136,98,50,25.969004742527915,88.54045711543382,5.0587184279671025,40.479061711778485,muskmelon
41,14,57,29.46851217799482,85.01847541115066,5.9167223028308005,27.001228979160864,muskmelon
0,45,51,30.042014966855803,67.29882784027063,6.425382268960084,65.69615378248709,banana
77,61,30,8.825674745,86.75470833916471,6.572940673545519,193.60615609142457,rice
38,18,42,24.177455121863538,99.98187601,4.338235744648598,125.79034595677133,jute
2,5,21,24.90036225030275,41.91254532639756,3.504752314,20.21126747,mothbeans
0,73,18,16.32827471649201,76.8321759364763,6.939195279888901,29.28779884056202,lentil
101,41,60,23.19996855117315,74.68547912887861,7.729909198464867,238.94212210642496,jute
0,99,33,43.67549305,18.192785422512383,5.601111848199651,46.0167060666202,kidneybeans
102,78,41,43.67549305,85.27044314880342,7.185307881106777,298.5601175,papaya
96,56,83,16.999884150025036,14.349388332014968,9.619033664679328,51.48432339952278,chickpea
140,44,25,27.559542058294763,90.10002292435306,5.8146727860433325,138.2603650477021,cotton
33,127,205,24.916322543697312,98.49864629705067,5.892533588799443,98.64740403756758,apple
57,70,24,26.135617769120163,66.44355401001472,7.5681107013079485,54.171079371188455,blackgram
122,20,36,28.343005700806202,55.04584284142744,5.376048705434432,198.43796957635453,coffee
140,5,60,32.953343027585845,97.3779276227616,6.814070275832136,35.28735851689862,muskmelon
